"gene_symbol","log2_fold_change","adj_p_value","avg_expression","t_statistic"
"FAM223B",-0.0110934236465116,0.941548454178039,0.883311461470588,-0.294899590836406
"WFDC11",-0.0207820889860465,0.848296975718298,0.777906540294118,-0.60838075899057
"IFNL3",0.0275056316186046,0.2650783785813,0.544257470147059,2.40442205759072
"JAK1",-0.135590933534884,0.456861140341836,0.976692451617647,-1.62861690095322
"JAK1",-0.0465509009116278,0.883648727878233,1.07762573470588,-0.503704682906849
"CDC42SE2",-0.207505256688372,0.584907352025539,1.14683046617647,-1.26868165595194
"CDC42SE2",-0.228136692772093,0.509323838365636,1.12589533426471,-1.47564487325333
"ACACB",-0.00613616755348833,0.981637773089967,0.9905472,-0.106803785121356
"ACACB",0.121034375618605,0.747334643016551,1.10018482779412,0.873287371366207
"COP1",-0.173268486083721,0.362154135500663,0.926981045588235,-1.97486672170119
"STX6",-0.150103454344186,0.468350687525835,1.02841304323529,-1.59397794465051
"ANLN",0.197698604213953,0.832406600093087,1.48615181455882,0.651525538636268
"SPRR4",0.0146676759069768,0.90481196848172,0.8048583,0.428206902054899
"POLR2J2",-0.0270860886418605,0.937292403825996,0.967273186617647,-0.31045446456359
"PMS2P5",2.96408372097984e-06,0.999989901681473,1.02371040485294,3.50178316592393e-05
"HSH2D",-0.0125091007069767,0.907645089459872,0.670710683823529,-0.417897264334944
"TRNT1",-0.143805888762791,0.491654827125619,1.09482140911765,-1.52625019893974
"TMEM163",-0.133977279209302,0.421416550132161,1.01230325455882,-1.75128001528437
"ARHGAP5",0.0612810733767442,0.755148415024926,0.935684499411765,0.854216275120733
"HERPUD2",-0.0199511303534884,0.86010202473653,1.03698851955882,-0.57148117310267
"JMJD6",-0.0592047910139534,0.883969008390196,1.14393260852941,-0.502017779270283
"SRCAP",0.0417619877581395,0.893041753425171,1.03973554941176,0.474112159687615
"MAP3K6",-0.0194868885302325,0.832718572016782,1.00037875367647,-0.650026051793241
"ARSG",-0.228355423683721,0.508441976832763,1.431139885,-1.47850777572667
"ZNF101",-0.0693850321953488,0.357737890552328,1.01906991838235,-1.99441116861851
"ZNF101",-0.0863924235069767,0.406851420348106,1.0292182675,-1.8040232173485
"PTPN11",0.0149978272651163,0.65059237174759,0.400780596617647,1.10586031857275
"KLHDC7B",0.0169103886046512,0.662840571559922,0.544193606029412,1.07438002715587
"ATAD3B",-0.0569223712279069,0.848890053491082,1.06498565926471,-0.60651416619166
"ZNF626",-0.0126180997302326,0.961497705010002,1.00904258367647,-0.201996774657035
"PHC3",0.0111181228093023,0.958720526292211,0.971742267941176,0.211514701881512
"IL11RA",0.120968692539535,0.464166380919892,0.951283395882353,1.60805741514104
"TNFRSF10A",0.127104394176744,0.369415217987654,0.558937489705882,1.94397947469926
"RFFL",-0.00207545001860461,0.997908299417116,1.25943402132353,-0.0119098299986807
"RFFL",-0.0035045654418604,0.995517708872143,1.18593538426471,-0.0274675895289287
"HPS4",0.107177245134884,0.189497785116023,0.919912179411765,2.81103664772699
"UHMK1",-0.237619821906977,0.625663017178055,1.16348116926471,-1.16255555640895
"TXNDC2",0.0383613402325582,0.897857072331831,0.704330573676471,0.45407518656254
"NAV3",-0.286585194604651,0.17881613585356,0.905161494705882,-2.87003437362256
"C5orf22",-0.401657373125581,0.378704046775068,1.20901412044118,-1.90535192604527
"PCDHGB7",0.0111040460000001,0.944922472757186,0.985896689852941,0.278960095135907
"PCDHGB7",0.126215370576744,0.626159470512414,0.933863372794118,1.16150704868339
"ERC1",-0.111941429618604,0.565018302579087,0.893239737058824,-1.31955186169782
"FLCN",0.154825867665116,0.427743250081369,1.19457224441176,1.73107349529267
"JMJD1C-AS1",0.011104766744186,0.68668066282154,0.555676088088235,1.01958335751155
"LRRC7",-0.320047951655814,0.317052519081248,1.02554917514706,-2.15948614128088
"SH2D3C",-0.331349498567442,0.203322606530797,1.24148279117647,-2.74493378772079
"PPP1R3B",0.00211727738604653,0.957438866939137,0.485316046617647,0.218275528329679
"PPP1R3B",0.110898188223256,0.853346833304604,1.20731269970588,0.594572667289679
"SLC9A7",-0.0821185895162792,0.827550316124544,1.17885677720588,-0.663617360467878
"IGSF3",-0.0521434283069767,0.387509339567145,0.476823099852941,-1.87337423466803
"RFX6",0.00609197031627906,0.804454536562001,0.467204129852941,0.724130990135717
"DIRC1",-0.0158051072372093,0.932324895418549,0.963676437647059,-0.33269850952488
"DNAJB7",-0.00582834233488374,0.90920279785841,0.688967296617647,-0.414680464317889
"UCN3",0.0215021495162791,0.766052741376679,0.661881996911765,0.823637143748208
"DIP2A",-0.00265324662325588,0.993171120004139,1.06467448470588,-0.0406235283349469
"USP28",-0.0116053344093023,0.977331574823722,1.06153799014706,-0.127634738585145
"KNL1",0.00506763381395351,0.903018383852655,0.499898614852941,0.435105923120878
"KNL1",0.00446358298604651,0.961947063848772,0.478245878970588,0.198720853279447
"SENP8",-0.038001564716279,0.720736160888667,0.824063551617647,-0.935052745007509
"GRHL1",-0.0733527318511626,0.447089031011769,0.801655498529412,-1.66314172023913
"CNBD2",0.00275581265116288,0.992216274223004,1.06393910176471,0.0457325869320518
"CNBD2",-0.00702854168372091,0.799609177142873,0.457970332205882,-0.734881772008465
"CASKIN1",-0.0942782680186045,0.611362514830747,1.00953817647059,-1.19703641797143
"CACNA2D4",0.0527260280465116,0.481646602259928,0.453473653088235,1.55377363971923
"ARL11",0.0591708051906977,0.255037785897371,0.829609489705882,2.45303544149692
"ARL11",0.00906927344186046,0.788280062634303,0.712439014264706,0.763515769039255
"SLC2A13",-0.460315283265116,0.333655732333507,1.41580534044118,-2.08721890683089
"SLC2A13",-0.27003366436186,0.46006808444749,1.30960752495588,-1.61950015545527
"NIPA1",-0.324717481674418,0.393198824135536,1.23027273058824,-1.85052426513405
"TUBA3FP",0.134642658111628,0.319451989030615,0.991127980735294,2.15248845935471
"CARD16",0.398044230967442,0.287575332385656,1.07520231102941,2.29359123690533
"CARD16",0.227713578651163,0.321152433642396,0.981201742794118,2.1448536109557
"DUSP19",0.00676474711627902,0.988590937614088,1.03387162426471,0.0671640383150638
"DUSP19",-0.212930490213953,0.589628283916906,1.30435697735294,-1.25437375520786
"CYB5D1",-0.0575248319813953,0.641233117273462,1.07741717029412,-1.12578539503793
"NMNAT2",-0.086542670744186,0.805854496358901,1.16229465238235,-0.720688428897218
"SLC4A1",0.00670137344186044,0.84212763436133,0.457434012794118,0.623428762736081
"CREG2",-0.233011491893953,0.54689642706168,1.16971911014706,-1.37290039220586
"RXFP1",-0.634504209119069,0.389056314386887,1.66570849998529,-1.86805392198666
"SPEF2",-0.0669188288651162,0.806848429478908,1.16553429985294,-0.717608133705919
"CEP170P1",-0.131679576586046,0.605934178401849,1.07727958514706,-1.21292920141032
"DTD1",0.0101391943255814,0.699561441360442,0.490793512647059,0.989908728602288
"GOLM2",0.161792134753488,0.359035052693899,1.07069729852941,1.98905511051903
"FGF1",0.123498922418605,0.773776837704009,1.04127326117647,0.804639837461926
"ARPP21",-0.767766901990697,0.309907441970499,1.51603064941176,-2.19124587383083
"RHOXF1",-0.112503771423256,0.616219286794799,1.20382781235294,-1.1839282979829
"ADAMTS17",0.0476754336372092,0.471922218716175,0.935187124117647,1.58186445298921
"ADAMTS17",0.0240328552279071,0.951400937577822,1.23729682691176,0.246634149990888
"ADAMTS17",-0.238097266260465,0.309509941264594,1.34308483220588,-2.19346371298563
"SNHG7",0.083151196372093,0.536590663533398,0.950059364411765,1.40093081233073
"DHH",-0.00169898379534889,0.978736482609145,0.518417905,-0.121783172444863
"ABRA",0.00418381626976748,0.897726091381542,0.507058538676471,0.454588241955813
"ABRA",0.0479929826604651,0.477107895797575,0.765302537058824,1.56457277361796
"KLHDC1",-0.0907661485953488,0.623146769635703,1.05142870382353,-1.16786516759639
"RICTOR",0.115334367506977,0.335251728061142,1.00946563308824,2.07710107449519
"PCDHGA4",0.0702302511627907,0.903658571160785,1.30117895411765,0.432432435175874
"NETO1",-0.0943300250511628,0.850218716623932,1.23606899838235,-0.603167404010822
