"gene_symbol","log2_fold_change","adj_p_value","avg_expression","t_statistic"
"GSC",0.0480169581089352,0.186307399724015,0.290104950887097,1.97981676269044
"SP7",0.0329110879069768,0.33869279440716,0.426154798064516,1.35690714618012
"PDE7A",-0.154285501603427,0.446499632948412,1.288226005,-1.08479532817382
"CNOT7",-0.135861590416157,0.413134001614145,0.695505655322581,-1.16194987273778
"CRYZL1",0.133238220465116,0.343658046111673,1.21122295709677,1.34288056932773
"PRSS33",0.0765849282864138,0.360914483430535,0.889044851774194,1.29506579012511
"PRSS33",0.144398756132191,0.227711334840232,0.868797540322581,1.77006224863628
"CBARP",0.0183476211995104,0.838679003295834,0.680608393225806,0.319079588045448
"CBARP",0.0741248797184823,0.296512280411507,0.734613490806452,1.49121098146372
"MCMDC2",0.0587493292778459,0.198962087559909,0.560310723225806,1.90789148987943
