"gene_symbol","log2_fold_change","adj_p_value","avg_expression","t_statistic"
"HOXD4",0.00634895803571429,0.661897225892766,0.459643287826087,0.807976449574954
"GSC",-0.00213115583333331,0.874280350715432,0.361727933188406,-0.319973237033878
"SP7",-0.00406417744047623,0.842142324522475,0.558430504347826,-0.396955571730899
"PDE7A",0.0522452979761905,0.637696133365484,0.931248032028986,0.862594850763157
"CNOT7",-0.417267003482143,0.123883180299541,1.24879606855072,-2.34216129789023
"CRYZL1",0.204015695297619,0.0498850035324966,0.927807433768116,3.09865288630442
"PRSS33",-0.0529776713392857,0.378060578927458,1.03572081652174,-1.44946258383916
"PRSS33",-0.00931742770833341,0.902141940753131,1.18429965550725,-0.253519295712036
"CBARP",-0.125942760654762,0.341818274436009,1.03582756666667,-1.54058741008638
"CBARP",-0.0462716063095238,0.518393562302655,0.737087986376812,-1.12467452244643
